Date,time_start,time_end,site,deploy_code,D,Tow,Net, Sample #,alt_label,Label,Tow Type,Start Depth,End Depth,Depth Filtered,Volume_filtered_m3,Vol_filtered_doubled,Best Taxonomic ID,n,n_m2,Wet_Mass_g,g_m2,Preservative,Jar Size,Photo? Y / N,Photo (file_name),Photo Path,Comments,Broad Classification,Family_ID,SwimBladder_gas_assumed,Broad_Classification_2,Genera (or subfamily),Species,Broad Classification (excluding Cyclothone from fish)
10/14/2021,7:44,14:40,CTA,_M10N,_020_,S20,4,458,DG5C_M10N_020_S20_4_458,DG5C_M10_S20_4_458,Day,451.1,69.7,381.4,35039.5,70079,Vinciguerria,33,0.359200331,3,0.032654576,ETOH,2,Y,,,,Fish,Phosichthyidae,Y,SB Fish,Vinciguerria,,Fish
10/14/2021,7:44,14:40,CTA,_M10N,_020_,S20,4,460,DG5C_M10N_020_S20_4_460,DG5C_M10_S20_4_460,Day,451.1,69.7,381.4,35039.5,70079,Scopelarchidae,3,0.032654576,0.25,0.002721215,ETOH,SCINT,Y,,,,Fish,Scopelarchidae,N,Fish,,,Fish
10/14/2021,7:44,14:40,CTA,_M10N,_020_,S20,4,466,DG5C_M10N_020_S20_4_466,DG5C_M10_S20_4_466,Day,451.1,69.7,381.4,35039.5,70079,Squid,6,0.065309151,2.05,0.02231396,ETOH,SCINT,Y,,,,Cephalopoda,Squid,,Cephalopod,,,Cephalopoda
10/14/2021,7:44,14:40,CTA,_M10N,_020_,S20,4,462,DG5C_M10N_020_S20_4_462,DG5C_M10_S20_4_462,Day,451.1,69.7,381.4,35039.5,70079,Melanostomiinae,1,0.010884859,0.5,0.005442429,ETOH,SCINT,Y,,,,Fish,Stomiidae,N,Fish,Melanostomiinae,,Fish
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,2,507,DG5C_M10N_022_S22_2_507,DG5C_M10_S22_2_507,Day,999,701.9,297.1,21514.9,43029.8,Amphipod,17,0.234753589,1.45,0.0200231,10% formalin,SCINT,Y,,,,Crustacea,Amphipoda,,Crustacea,,,Crustacea
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,2,495,DG5C_M10N_022_S22_2_495,DG5C_M10_S22_2_495,Day,999,701.9,297.1,21514.9,43029.8,Bathylagidae,11,0.151899381,3.35,0.046260266,10% formalin,2,Y,,,,Fish,Bathylagidae,N,Fish,,,Fish
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,2,505,DG5C_M10N_022_S22_2_505,DG5C_M10_S22_2_505,Day,999,701.9,297.1,21514.9,43029.8,Bentheuphausia,17,0.234753589,1,0.013809035,10% formalin,SCINT,Y,,,,Crustacea,Euphausiacea,,Crustacea,Bentheuphausia,amblyops,Crustacea
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,2,496,DG5C_M10N_022_S22_2_496,DG5C_M10_S22_2_496,Day,999,701.9,297.1,21514.9,43029.8,Caridean,30,0.41427104,5.2,0.07180698,10% formalin,4,Y,,,,Crustacea,Caridea,,Crustacea,,,Crustacea
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,2,503,DG5C_M10N_022_S22_2_503,DG5C_M10_S22_2_503,Day,999,701.9,297.1,21514.9,43029.8,Cyclothone,272,3.75605743,52.35,0.722902965,10% formalin,8,Y,,,,Fish,Cyclothone,N,Fish,,,
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,2,501,DG5C_M10N_022_S22_2_501,DG5C_M10_S22_2_501,Day,999,701.9,297.1,21514.9,43029.8,Juvenile fish,1,0.013809035,0.05,0.000690452,ETOH,VIAL,Y,,,,Fish,Juvenile fish,N,Fish,,,Fish
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,2,492,DG5C_M10N_022_S22_2_492,DG5C_M10_S22_2_492,Day,999,701.9,297.1,21514.9,43029.8,Angler fish,1,0.013809035,0.1,0.001380903,ETOH,VIAL,Y,,,Male,Fish,Lophiiformes,N,Fish,,,Fish
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,2,499,DG5C_M10N_022_S22_2_499,DG5C_M10_S22_2_499,Day,999,701.9,297.1,21514.9,43029.8,Melamphaidae,53,0.731878837,26.1,0.360415805,ETOH,8,Y,,,,Fish,Melamphaidae,Y,SB Fish,,,Fish
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,2,509,DG5C_M10N_022_S22_2_509,DG5C_M10_S22_2_509,Day,999,701.9,297.1,21514.9,43029.8,Miscellaneous,,0,,0,10% formalin,16,Y,,,,Other,Miscellaneous,,Other,,,Other
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,2,493,DG5C_M10N_022_S22_2_493,DG5C_M10_S22_2_493,Day,999,701.9,297.1,21514.9,43029.8,Myctophidae,7,0.096663243,5.45,0.075259239,10% formalin,4,Y,,,1 large symbolophorous to Jessie P. but included in weight,Fish,Myctophidae,Y,SB Fish,,,Fish
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,2,508,DG5C_M10N_022_S22_2_508,DG5C_M10_S22_2_508,Day,999,701.9,297.1,21514.9,43029.8,Mysids,28,0.386652971,4.1,0.056617042,10% formalin,2,Y,,,,Crustacea,Mysidae,,Crustacea,,,Crustacea
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,2,489,DG5C_M10N_022_S22_2_489,DG5C_M10_S22_2_489,Day,999,701.9,297.1,21514.9,43029.8,Nemicthyidae,1,0.013809035,21.9,0.302417859,10% formalin,8,Y,,,Same photo & jar,Fish,Nemicthyidae,N,Fish,,,Fish
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,2,488,DG5C_M10N_022_S22_2_488,DG5C_M10_S22_2_488,Day,999,701.9,297.1,21514.9,43029.8,Scopelengys tristis,2,0.027618069,98.2,1.356047204,10% formalin,32,Y,,,,Fish,Neoscopelidae,N,Fish,Scopelengys,tristis,Fish
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,2,487,DG5C_M10N_022_S22_2_487,DG5C_M10_S22_2_487,Day,999,701.9,297.1,21514.9,43029.8,Octopod,6,0.082854208,151.05,2.085854687,ETOH,16,Y,,,,Cephalopoda,Octopod,,Cephalopod,,,Cephalopoda
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,2,497,DG5C_M10N_022_S22_2_497,DG5C_M10_S22_2_497,Day,999,701.9,297.1,21514.9,43029.8,Penaid,7,0.096663243,0.85,0.011737679,10% formalin,SCINT,Y,,,,Crustacea,Penaidae,,Crustacea,,,Crustacea
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,2,502,DG5C_M10N_022_S22_2_502,DG5C_M10_S22_2_502,Day,999,701.9,297.1,21514.9,43029.8,Vinciguerria,1,0.013809035,0.05,0.000690452,10% formalin,VIAL,Y,,,Tiny,Fish,Phosichthyidae,Y,SB Fish,Vinciguerria,,Fish
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,2,498,DG5C_M10N_022_S22_2_498,DG5C_M10_S22_2_498,Day,999,701.9,297.1,21514.9,43029.8,Sergestidae,10,0.138090347,7.8,0.10771047,10% formalin,2,Y,,,,Crustacea,Sergestidae,,Crustacea,,,Crustacea
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,2,490,DG5C_M10N_022_S22_2_490,DG5C_M10_S22_2_490,Day,999,701.9,297.1,21514.9,43029.8,Serrivomer,1,0.013809035,2.1,0.028998973,10% formalin,8,Y,,,,Fish,Serrivomeridae,N,Fish,Serrivomer,,Fish
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,2,494,DG5C_M10N_022_S22_2_494,DG5C_M10_S22_2_494,Day,999,701.9,297.1,21514.9,43029.8,Squid,2,0.027618069,2.4,0.033141683,10% formalin,SCINT,Y,,,,Cephalopoda,Squid,,Cephalopod,,,Cephalopoda
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,2,491,DG5C_M10N_022_S22_2_491,DG5C_M10_S22_2_491,Day,999,701.9,297.1,21514.9,43029.8,Sternoptychidae,1,0.013809035,0.05,0.000690452,ETOH,VIAL,Y,,,Sternoptyx,Fish,Sternoptychidae,Y,SB Fish,,,Fish
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,2,500,DG5C_M10N_022_S22_2_500,DG5C_M10_S22_2_500,Day,999,701.9,297.1,21514.9,43029.8,Melanostomiinae,1,0.013809035,0.05,0.000690452,ETOH,VIAL,Y,,,,Fish,Stomiidae,N,Fish,Melanostomiinae,,Fish
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,2,504,DG5C_M10N_022_S22_2_504,DG5C_M10_S22_2_504,Day,999,701.9,297.1,21514.9,43029.8,Idiacanthus,25,0.345225867,2.3,0.03176078,10% formalin,2,Y,,,,Fish,Stomiidae,N,Fish,Idiacanthus,,Fish
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,2,506,DG5C_M10N_022_S22_2_506,DG5C_M10_S22_2_506,Day,999,701.9,297.1,21514.9,43029.8,Chauliodus,4,0.055236139,0.9,0.012428131,10% formalin,SCINT,Y,,,,Fish,Stomiidae,N,Fish,Chauliodus,,Fish
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,3,524,DG5C_M10N_022_S22_3_524,DG5C_M10_S22_3_524,Day,701.9,444.9,257,23086.1,46172.2,Amphipod,1,0.01113224,0.25,0.00278306,10% formalin,VIAL,Y,,,,Crustacea,Amphipoda,,Crustacea,,,Crustacea
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,3,521,DG5C_M10N_022_S22_3_521,DG5C_M10_S22_3_521,Day,701.9,444.9,257,23086.1,46172.2,Bathylagidae,2,0.022264479,0.25,0.00278306,10% formalin,SCINT,Y,,,,Fish,Bathylagidae,N,Fish,,,Fish
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,3,520,DG5C_M10N_022_S22_3_520,DG5C_M10_S22_3_520,Day,701.9,444.9,257,23086.1,46172.2,Bregmaceros,3,0.033396719,1.45,0.016141748,10% formalin,SCINT,Y,,,,Fish,Bregmacerotidae,Y,SB Fish,Bregmaceros,,Fish
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,3,515,DG5C_M10N_022_S22_3_515,DG5C_M10_S22_3_515,Day,701.9,444.9,257,23086.1,46172.2,Caridean,2,0.022264479,0.05,0.000556612,10% formalin,VIAL,Y,,,,Crustacea,Caridea,,Crustacea,,,Crustacea
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,3,517,DG5C_M10N_022_S22_3_517,DG5C_M10_S22_3_517,Day,701.9,444.9,257,23086.1,46172.2,Cyclothone,178,1.981538675,16.8,0.187021628,10% formalin,8,Y,,,,Fish,Cyclothone,N,Fish,,,
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,3,525,DG5C_M10N_022_S22_3_525,DG5C_M10_S22_3_525,Day,701.9,444.9,257,23086.1,46172.2,Juvenile fish,3,0.033396719,0.05,0.000556612,ETOH,VIAL,Y,,,,Fish,Juvenile fish,N,Fish,,,Fish
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,3,519,DG5C_M10N_022_S22_3_519,DG5C_M10_S22_3_519,Day,701.9,444.9,257,23086.1,46172.2,Melamphaidae,21,0.233777035,42.2,0.469780517,ETOH,16,Y,,,,Fish,Melamphaidae,Y,SB Fish,,,Fish
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,3,526,DG5C_M10N_022_S22_3_526,DG5C_M10_S22_3_526,Day,701.9,444.9,257,23086.1,46172.2,Miscellaneous,,0,,0,10% formalin,8,Y,,,,Other,Miscellaneous,,Other,,,Other
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,3,522,DG5C_M10N_022_S22_3_522,DG5C_M10_S22_3_522,Day,701.9,444.9,257,23086.1,46172.2,Myctophidae,2,0.022264479,0.3,0.003339672,10% formalin,SCINT,Y,,,,Fish,Myctophidae,Y,SB Fish,,,Fish
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,3,514,DG5C_M10N_022_S22_3_514,DG5C_M10_S22_3_514,Day,701.9,444.9,257,23086.1,46172.2,Mysids,2,0.022264479,0.1,0.001113224,10% formalin,VIAL,Y,,,,Crustacea,Mysidae,,Crustacea,,,Crustacea
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,3,511,DG5C_M10N_022_S22_3_511,DG5C_M10_S22_3_511,Day,701.9,444.9,257,23086.1,46172.2,Scopelengys tristis,1,0.01113224,31.5,0.350665552,ETOH,8,Y,,,,Fish,Neoscopelidae,N,Fish,Scopelengys,tristis,Fish
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,3,510,DG5C_M10N_022_S22_3_510,DG5C_M10_S22_3_510,Day,701.9,444.9,257,23086.1,46172.2,Octopod,2,0.022264479,2.9,0.032283495,ETOH,SCINT,Y,,,,Cephalopoda,Octopod,,Cephalopod,,,Cephalopoda
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,3,516,DG5C_M10N_022_S22_3_516,DG5C_M10_S22_3_516,Day,701.9,444.9,257,23086.1,46172.2,Gigantocypris,1,0.01113224,0.1,0.001113224,10% formalin,VIAL,Y,,,,Crustacea,Ostracod,,Crustacea,Gigantocypris,,Crustacea
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,3,513,DG5C_M10N_022_S22_3_513,DG5C_M10_S22_3_513,Day,701.9,444.9,257,23086.1,46172.2,Penaid,5,0.055661199,0.4,0.004452896,10% formalin,SCINT,Y,,,,Crustacea,Penaidae,,Crustacea,,,Crustacea
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,3,512,DG5C_M10N_022_S22_3_512,DG5C_M10_S22_3_512,Day,701.9,444.9,257,23086.1,46172.2,Sergestidae,7,0.077925678,3.6,0.040076063,10% formalin,2,Y,,,,Crustacea,Sergestidae,,Crustacea,,,Crustacea
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,3,518,DG5C_M10N_022_S22_3_518,DG5C_M10_S22_3_518,Day,701.9,444.9,257,23086.1,46172.2,Melanostomiinae,1,0.01113224,2.45,0.027273987,ETOH,2,Y,,,,Fish,Stomiidae,N,Fish,Melanostomiinae,,Fish
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,3,523,DG5C_M10N_022_S22_3_523,DG5C_M10_S22_3_523,Day,701.9,444.9,257,23086.1,46172.2,Idiacanthus,4,0.044528959,0.45,0.005009508,10% formalin,SCINT,Y,,,,Fish,Stomiidae,N,Fish,Idiacanthus,,Fish
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,4,536,DG5C_M10N_022_S22_4_536,DG5C_M10_S22_4_536,Day,444.9,70.5,374.4,30787.1,61574.2,Phronima,4,0.04864375,0.35,0.004256328,10% formalin,SCINT,Y,,,,Crustacea,Amphipoda,,Crustacea,Phronima,,Crustacea
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,4,534,DG5C_M10N_022_S22_4_534,DG5C_M10_S22_4_534,Day,444.9,70.5,374.4,30787.1,61574.2,Juvenile fish,2,0.024321875,0.05,0.000608047,ETOH,VIAL,Y,,,,Fish,Juvenile fish,N,Fish,,,Fish
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,4,528,DG5C_M10N_022_S22_4_528,DG5C_M10_S22_4_528,Day,444.9,70.5,374.4,30787.1,61574.2,Melamphaidae,2,0.024321875,0.8,0.00972875,ETOH,SCINT,Y,,,,Fish,Melamphaidae,Y,SB Fish,,,Fish
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,4,537,DG5C_M10N_022_S22_4_537,DG5C_M10_S22_4_537,Day,444.9,70.5,374.4,30787.1,61574.2,Miscellaneous,,0,,0,10% formalin,16,Y,,,,Other,Miscellaneous,,Other,,,Other
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,4,527,DG5C_M10N_022_S22_4_527,DG5C_M10_S22_4_527,Day,444.9,70.5,374.4,30787.1,61574.2,Myctophidae,13,0.158092188,3.05,0.037090859,10% formalin,2,Y,,,1 to Jessie P. included in count and weight,Fish,Myctophidae,Y,SB Fish,,,Fish
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,4,529,DG5C_M10N_022_S22_4_529,DG5C_M10_S22_4_529,Day,444.9,70.5,374.4,30787.1,61574.2,Nebalia,1,0.012160938,0.35,0.004256328,10% formalin,VIAL,Y,,,,Crustacea,Mysidae,,Crustacea,Nebalia,,Crustacea
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,4,531,DG5C_M10N_022_S22_4_531,DG5C_M10_S22_4_531,Day,444.9,70.5,374.4,30787.1,61574.2,Octopod,5,0.060804688,0.3,0.003648281,ETOH,VIAL,Y,,,,Cephalopoda,Octopod,,Cephalopod,,,Cephalopoda
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,4,530,DG5C_M10N_022_S22_4_530,DG5C_M10_S22_4_530,Day,444.9,70.5,374.4,30787.1,61574.2,Vinciguerria,15,0.182414063,1.3,0.015809219,10% formalin,SCINT,Y,,,,Fish,Phosichthyidae,Y,SB Fish,Vinciguerria,,Fish
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,4,533,DG5C_M10N_022_S22_4_533,DG5C_M10_S22_4_533,Day,444.9,70.5,374.4,30787.1,61574.2,Scopelarchidae,2,0.024321875,0.15,0.001824141,10% formalin,VIAL,Y,,,,Fish,Scopelarchidae,N,Fish,,,Fish
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,4,535,DG5C_M10N_022_S22_4_535,DG5C_M10_S22_4_535,Day,444.9,70.5,374.4,30787.1,61574.2,Squid,19,0.231057813,6,0.072965625,10% formalin,4,Y,,,,Cephalopoda,Squid,,Cephalopod,,,Cephalopoda
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,4,532,DG5C_M10N_022_S22_4_532,DG5C_M10_S22_4_532,Day,444.9,70.5,374.4,30787.1,61574.2,Idiacanthus,2,0.024321875,0,0,ETOH,VIAL,Y,,,,Fish,Stomiidae,N,Fish,Idiacanthus,,Fish
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,5,541,DG5C_M10N_022_S22_5_541,DG5C_M10_S22_5_541,Day,70.5,2.6,67.9,12029.1,24058.2,Amphipod,3,0.016933935,0.05,0.000282232,10% formalin,VIAL,Y,,,,Crustacea,Amphipoda,,Crustacea,,,Crustacea
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,5,539,DG5C_M10N_022_S22_5_539,DG5C_M10_S22_5_539,Day,70.5,2.6,67.9,12029.1,24058.2,Juvenile fish,5,0.028223225,0.05,0.000282232,ETOH,VIAL,Y,,,,Fish,Juvenile fish,N,Fish,,,Fish
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,5,542,DG5C_M10N_022_S22_5_542,DG5C_M10_S22_5_542,Day,70.5,2.6,67.9,12029.1,24058.2,Miscellaneous,,0,,0,10% formalin,32,Y,,,,Other,Miscellaneous,,Other,,,Other
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,5,538,DG5C_M10N_022_S22_5_538,DG5C_M10_S22_5_538,Day,70.5,2.6,67.9,12029.1,24058.2,Myctophidae,1,0.005644645,0.1,0.000564465,ETOH,VIAL,Y,,,,Fish,Myctophidae,Y,SB Fish,,,Fish
10/15/2021,7:22,13:22,CTA,_M10N,_022_,S22,5,540,DG5C_M10N_022_S22_5_540,DG5C_M10_S22_5_540,Day,70.5,2.6,67.9,12029.1,24058.2,Squid,13,0.073380386,1.2,0.006773574,10% formalin,SCINT,Y,,,,Cephalopoda,Squid,,Cephalopod,,,Cephalopoda
10/16/2021,9:23,15:44,CTA,_M10N,_023_,S23,2,580,DG5C_M10N_023_S23_2_580,DG5C_M10_S23_2_580,Day,996.3,699.2,297.1,26981,53962,Amphipod,7,0.077080168,0.9,0.009910307,10% formalin,SCINT,Y,,,,Crustacea,Amphipoda,,Crustacea,,,Crustacea
10/16/2021,9:23,15:44,CTA,_M10N,_023_,S23,2,561,DG5C_M10N_023_S23_2_561,DG5C_M10_S23_2_561,Day,996.3,699.2,297.1,26981,53962,Vitreledonella,1,0.011011453,72.1,0.793925726,10% formalin,16,Y,,,Tentacle sample in ETOH,Cephalopoda,Amphitretidae,,Cephalopod,Vitreledonella,,Cephalopoda
10/16/2021,9:23,15:44,CTA,_M10N,_023_,S23,2,564,DG5C_M10N_023_S23_2_564,DG5C_M10_S23_2_564,Day,996.3,699.2,297.1,26981,53962,Bathylagidae,5,0.055057263,8.5,0.093597346,10% formalin,8,Y,,,,Fish,Bathylagidae,N,Fish,,,Fish
10/16/2021,9:23,15:44,CTA,_M10N,_023_,S23,2,578,DG5C_M10N_023_S23_2_578,DG5C_M10_S23_2_578,Day,996.3,699.2,297.1,26981,53962,Bentheuphausia,18,0.198206145,1.55,0.017067751,10% formalin,SCINT,Y,,,,Crustacea,Euphausiacea,,Crustacea,Bentheuphausia,amblyops,Crustacea
10/16/2021,9:23,15:44,CTA,_M10N,_023_,S23,2,573,DG5C_M10N_023_S23_2_573,DG5C_M10_S23_2_573,Day,996.3,699.2,297.1,26981,53962,Caridean,52,0.57259553,49.05,0.540111745,10% formalin,16,Y,,,,Crustacea,Caridea,,Crustacea,,,Crustacea
10/16/2021,9:23,15:44,CTA,_M10N,_023_,S23,2,557,DG5C_M10N_023_S23_2_557,DG5C_M10_S23_2_557,Day,996.3,699.2,297.1,26981,53962,Swallower,3,0.033034358,12.4,0.136542011,10% formalin,8,Y,,,,Fish,Chiasmodontidae,N,Fish,,,Fish
10/16/2021,9:23,15:44,CTA,_M10N,_023_,S23,2,569,DG5C_M10N_023_S23_2_569,DG5C_M10_S23_2_569,Day,996.3,699.2,297.1,26981,53962,Cyclothone,300,3.303435751,54.6,0.601225307,10% formalin,16,Y,,,,Fish,Cyclothone,N,Fish,,,
10/16/2021,9:23,15:44,CTA,_M10N,_023_,S23,2,572,DG5C_M10N_023_S23_2_572,DG5C_M10_S23_2_572,Day,996.3,699.2,297.1,26981,53962,Juvenile fish,2,0.022022905,0.1,0.001101145,ETOH,VIAL,Y,,,,Fish,Juvenile fish,N,Fish,,,Fish
10/16/2021,9:23,15:44,CTA,_M10N,_023_,S23,2,574,DG5C_M10N_023_S23_2_574,DG5C_M10_S23_2_574,Day,996.3,699.2,297.1,26981,53962,Melamphaidae,52,0.57259553,27.6,0.303916089,ETOH,8,Y,,,,Fish,Melamphaidae,Y,SB Fish,,,Fish
10/16/2021,9:23,15:44,CTA,_M10N,_023_,S23,2,581,DG5C_M10N_023_S23_2_581,DG5C_M10_S23_2_581,Day,996.3,699.2,297.1,26981,53962,Miscellaneous,,0,,0,10% formalin,32,Y,,,,Other,Miscellaneous,,Other,,,Other
10/16/2021,9:23,15:44,CTA,_M10N,_023_,S23,2,570,DG5C_M10N_023_S23_2_570,DG5C_M10_S23_2_570,Day,996.3,699.2,297.1,26981,53962,Myctophidae,8,0.08809162,5.3,0.058360698,10% formalin,2,Y,,,2 to Jessie P. included in count and weight total ,Fish,Myctophidae,Y,SB Fish,,,Fish
10/16/2021,9:23,15:44,CTA,_M10N,_023_,S23,2,577,DG5C_M10N_023_S23_2_577,DG5C_M10_S23_2_577,Day,996.3,699.2,297.1,26981,53962,Mysids,44,0.48450391,7.3,0.080383603,10% formalin,2,Y,,,,Crustacea,Mysidae,,Crustacea,,,Crustacea
10/16/2021,9:23,15:44,CTA,_M10N,_023_,S23,2,560,DG5C_M10N_023_S23_2_560,DG5C_M10_S23_2_560,Day,996.3,699.2,297.1,26981,53962,Nemicthyidae,2,0.022022905,7.3,0.080383603,10% formalin,8,Y,,,,Fish,Nemicthyidae,N,Fish,,,Fish
10/16/2021,9:23,15:44,CTA,_M10N,_023_,S23,2,558,DG5C_M10N_023_S23_2_558,DG5C_M10_S23_2_558,Day,996.3,699.2,297.1,26981,53962,Scopelengys tristis,2,0.022022905,58.35,0.642518254,10% formalin,16,Y,,,,Fish,Neoscopelidae,N,Fish,Scopelengys,tristis,Fish
10/16/2021,9:23,15:44,CTA,_M10N,_023_,S23,2,575,DG5C_M10N_023_S23_2_575,DG5C_M10_S23_2_575,Day,996.3,699.2,297.1,26981,53962,Octopod,1,0.011011453,9.55,0.105159371,10% formalin,2,Y,,,,Cephalopoda,Octopod,,Cephalopod,,,Cephalopoda
10/16/2021,9:23,15:44,CTA,_M10N,_023_,S23,2,566,DG5C_M10N_023_S23_2_566,DG5C_M10_S23_2_566,Day,996.3,699.2,297.1,26981,53962,Gigantocypris,1,0.011011453,1.3,0.014314888,10% formalin,2,Y,,,,Crustacea,Ostracod,,Crustacea,Gigantocypris,,Crustacea
10/16/2021,9:23,15:44,CTA,_M10N,_023_,S23,2,565,DG5C_M10N_023_S23_2_565,DG5C_M10_S23_2_565,Day,996.3,699.2,297.1,26981,53962,Penaid,12,0.13213743,1.85,0.020371187,10% formalin,SCINT,Y,,,,Crustacea,Penaidae,,Crustacea,,,Crustacea
10/16/2021,9:23,15:44,CTA,_M10N,_023_,S23,2,562,DG5C_M10N_023_S23_2_562,DG5C_M10_S23_2_562,Day,996.3,699.2,297.1,26981,53962,Vinciguerria,1,0.011011453,0.05,0.000550573,ETOH,VIAL,Y,,,,Fish,Phosichthyidae,Y,SB Fish,Vinciguerria,,Fish
10/16/2021,9:23,15:44,CTA,_M10N,_023_,S23,2,579,DG5C_M10N_023_S23_2_579,DG5C_M10_S23_2_579,Day,996.3,699.2,297.1,26981,53962,Sergestidae,10,0.110114525,8.1,0.089192765,10% formalin,2,Y,,,,Crustacea,Sergestidae,,Crustacea,,,Crustacea
10/16/2021,9:23,15:44,CTA,_M10N,_023_,S23,2,563,DG5C_M10N_023_S23_2_563,DG5C_M10_S23_2_563,Day,996.3,699.2,297.1,26981,53962,Squid,6,0.066068715,17.35,0.191048701,10% formalin,4,Y,,,,Cephalopoda,Squid,,Cephalopod,,,Cephalopoda
10/16/2021,9:23,15:44,CTA,_M10N,_023_,S23,2,567,DG5C_M10N_023_S23_2_567,DG5C_M10_S23_2_567,Day,996.3,699.2,297.1,26981,53962,Sternoptychidae,2,0.022022905,1.3,0.014314888,10% formalin,2,Y,,,,Fish,Sternoptychidae,Y,SB Fish,,,Fish
10/16/2021,9:23,15:44,CTA,_M10N,_023_,S23,2,559,DG5C_M10N_023_S23_2_559,DG5C_M10_S23_2_559,Day,996.3,699.2,297.1,26981,53962,Chauliodus,2,0.022022905,51.3,0.564887513,10% formalin,32,Y,,,,Fish,Stomiidae,N,Fish,Chauliodus,,Fish
10/16/2021,9:23,15:44,CTA,_M10N,_023_,S23,2,568,DG5C_M10N_023_S23_2_568,DG5C_M10_S23_2_568,Day,996.3,699.2,297.1,26981,53962,Melanostomiinae,1,0.011011453,1.1,0.012112598,ETOH,SCINT,Y,,,,Fish,Stomiidae,N,Fish,Melanostomiinae,,Fish
10/16/2021,9:23,15:44,CTA,_M10N,_023_,S23,2,571,DG5C_M10N_023_S23_2_571,DG5C_M10_S23_2_571,Day,996.3,699.2,297.1,26981,53962,Stomias,1,0.011011453,0.1,0.001101145,ETOH,VIAL,Y,,,,Fish,Stomiidae,N,Fish,Stomias,,Fish
10/16/2021,9:23,15:44,CTA,_M10N,_023_,S23,2,576,DG5C_M10N_023_S23_2_576,DG5C_M10_S23_2_576,Day,996.3,699.2,297.1,26981,53962,Idiacanthus,14,0.154160335,1.25,0.013764316,10% formalin,SCINT,Y,,,,Fish,Stomiidae,N,Fish,Idiacanthus,,Fish
10/16/2021,9:23,15:44,CTA,_M10N,_023_,S23,3,584,DG5C_M10N_023_S23_3_584,DG5C_M10_S23_3_584,Day,699.2,450,249.2,22108.1,44216.2,Bregmaceros,2,0.022543774,1.15,0.01296267,10% formalin,SCINT,Y,,,,Fish,Bregmacerotidae,Y,SB Fish,Bregmaceros,,Fish
