Date,time_start,time_end,site,Tow,Net, Sample,Day_Night,Start_Depth,End_Depth,Depth_Filtered,Volume_Filtered_m3,Volume_Filtered.10000,n,"n.10,000_m2","n.10,000_m3",Wet_Mass_g,g.10000_m2,Wet_Mass_g.10000_m3,Comments,Micronekton,Broad_Classification,Broad_Classification_noCyclothone,Family_ID,SwimBladder_gas_assumed,Broad_Classification_2,Genus_ID_orSubfamily,Species_ID
3/21/2021,21:25,4:25,PRZ-NE,S3,5,209,Night,70.2,0.3,69.9,23437.6,2.34376,1,29.82387275,0.426664846,1.35,40.26,0.58,,Micronekton,Cephalopoda,Cephalopoda,Squid,,Cephalopoda,,
3/21/2021,21:25,4:25,PRZ-NE,S3,5,206,Night,70.2,0.3,69.9,23437.6,2.34376,3,89.47161825,1.279994539,0.4,11.93,0.17,,Micronekton,Crustacea,Crustacea,Amphipoda,,Crustacea,,
3/21/2021,21:25,4:25,PRZ-NE,S3,5,207,Night,70.2,0.3,69.9,23437.6,2.34376,5,149.1193638,2.133324231,0.35,10.44,0.15,,Micronekton,Fish,Fish,Juvenile fish,N,Fish,,
3/21/2021,21:25,4:25,PRZ-NE,S3,5,204,Night,70.2,0.3,69.9,23437.6,2.34376,6,178.9432365,2.559989077,0.8,23.86,0.34,,Micronekton,Fish,Fish,Myctophidae,Y,SB Fish,,
3/21/2021,21:25,4:25,PRZ-NE,S3,5,205,Night,70.2,0.3,69.9,23437.6,2.34376,,0,0,Not weighted,#VALUE!,Not weighted,,Plankton,Other,Other,Miscellaneous,,Other,,
3/23/2021,21:57,3:54,PRZ-NE,S4,0,280,Night,0,1492,1492,55573,5.5573,,0,0,Not weighted,#VALUE!,Not weighted,,Plankton,Other,Other,All,,Other,,
3/23/2021,21:57,3:54,PRZ-NE,S4,1,221,Night,1492,1000.6,491.4,78842.3,7.88423,4,249.3077954,0.507341871,0.45,28.05,0.06,,Micronekton,Crustacea,Crustacea,Amphipoda,,Crustacea,,
3/23/2021,21:57,3:54,PRZ-NE,S4,1,219,Night,1492,1000.6,491.4,78842.3,7.88423,20,1246.538977,2.536709355,55.2,3440.45,7,,Micronekton,Crustacea,Crustacea,Caridea,,Crustacea,,
3/23/2021,21:57,3:54,PRZ-NE,S4,1,220,Night,1492,1000.6,491.4,78842.3,7.88423,12,747.9233863,1.522025613,1.05,65.44,0.13,,Micronekton,Crustacea,Crustacea,Euphausiacea,,Crustacea,,
3/23/2021,21:57,3:54,PRZ-NE,S4,1,218,Night,1492,1000.6,491.4,78842.3,7.88423,30,1869.808466,3.805064033,6.55,408.24,0.83,Gnathophausia 15 frozen,Micronekton,Crustacea,Crustacea,Mysidae,,Crustacea,,
3/23/2021,21:57,3:54,PRZ-NE,S4,1,213,Night,1492,1000.6,491.4,78842.3,7.88423,2,124.6538977,0.253670936,0.9,56.09,0.11,,Plankton,Crustacea,Crustacea,Ostracod,,Crustacea,,
3/23/2021,21:57,3:54,PRZ-NE,S4,1,217,Night,1492,1000.6,491.4,78842.3,7.88423,1,62.32694886,0.126835468,0.05,3.12,0.01,,Micronekton,Crustacea,Crustacea,Penaeidae,,Crustacea,Gennadas,
3/23/2021,21:57,3:54,PRZ-NE,S4,1,216,Night,1492,1000.6,491.4,78842.3,7.88423,1,62.32694886,0.126835468,0.8,49.86,0.1,,Micronekton,Crustacea,Crustacea,Sergestidae,,Crustacea,,
3/23/2021,21:57,3:54,PRZ-NE,S4,1,212,Night,1492,1000.6,491.4,78842.3,7.88423,10,623.2694886,1.268354678,2.65,165.17,0.34,isotope and trace metals sample,Micronekton,Fish,,Gonostomatidae,N,Fish,Cyclothone,
3/23/2021,21:57,3:54,PRZ-NE,S4,1,215,Night,1492,1000.6,491.4,78842.3,7.88423,1,62.32694886,0.126835468,0.7,43.63,0.09,,Micronekton,Fish,Fish,Lophiiformes,N,Fish,,
3/23/2021,21:57,3:54,PRZ-NE,S4,1,211,Night,1492,1000.6,491.4,78842.3,7.88423,7,436.288642,0.887848274,6.3,392.66,0.8,,Micronekton,Fish,Fish,Melamphaeidae,Y,SB Fish,,
3/23/2021,21:57,3:54,PRZ-NE,S4,1,214,Night,1492,1000.6,491.4,78842.3,7.88423,2,124.6538977,0.253670936,1.6,99.72,0.2,,Micronekton,Fish,Fish,Myctophidae,Y,SB Fish,,
3/23/2021,21:57,3:54,PRZ-NE,S4,1,222,Night,1492,1000.6,491.4,78842.3,7.88423,,0,0,Not weighted,#VALUE!,Not weighted,Most is a large red ctenophore,Plankton,Other,Other,Miscellaneous,,Other,,
3/23/2021,21:57,3:54,PRZ-NE,S4,2,223,Night,1000.6,699.8,300.8,48831.5,4.88315,1,61.59958224,0.204785845,69.95,4308.89,14.32,Muscle tissue sample taken ,Micronekton,Cephalopoda,Cephalopoda,Octopoda,,Cephalopoda,,
3/23/2021,21:57,3:54,PRZ-NE,S4,2,235,Night,1000.6,699.8,300.8,48831.5,4.88315,3,184.7987467,0.614357536,30.15,1857.23,6.17,,Micronekton,Cephalopoda,Cephalopoda,Octopoda,,Cephalopoda,,
3/23/2021,21:57,3:54,PRZ-NE,S4,2,236,Night,1000.6,699.8,300.8,48831.5,4.88315,4,246.3983289,0.819143381,2.65,163.24,0.54,,Micronekton,Cephalopoda,Cephalopoda,Squid,,Cephalopoda,,
3/23/2021,21:57,3:54,PRZ-NE,S4,2,242,Night,1000.6,699.8,300.8,48831.5,4.88315,2,123.1991645,0.40957169,0.2,12.32,0.04,,Micronekton,Crustacea,Crustacea,Amphipoda,,Crustacea,,
3/23/2021,21:57,3:54,PRZ-NE,S4,2,233,Night,1000.6,699.8,300.8,48831.5,4.88315,16,985.5933158,3.276573523,41.4,2550.22,8.48,,Micronekton,Crustacea,Crustacea,Caridea,,Crustacea,,
3/23/2021,21:57,3:54,PRZ-NE,S4,2,240,Night,1000.6,699.8,300.8,48831.5,4.88315,7,431.1970757,1.433500916,2.75,169.4,0.56,,Micronekton,Crustacea,Crustacea,Euphausiacea,,Crustacea,,
3/23/2021,21:57,3:54,PRZ-NE,S4,2,239,Night,1000.6,699.8,300.8,48831.5,4.88315,29,1786.387885,5.938789511,3.55,218.68,0.73,,Micronekton,Crustacea,Crustacea,Mysidae,,Crustacea,,
3/23/2021,21:57,3:54,PRZ-NE,S4,2,241,Night,1000.6,699.8,300.8,48831.5,4.88315,12,739.1949868,2.457430142,0.55,33.88,0.11,,Micronekton,Crustacea,Crustacea,Penaeidae,,Crustacea,,
3/23/2021,21:57,3:54,PRZ-NE,S4,2,238,Night,1000.6,699.8,300.8,48831.5,4.88315,7,431.1970757,1.433500916,2.65,163.24,0.54,,Micronekton,Crustacea,Crustacea,Sergestidae,,Crustacea,,
3/23/2021,21:57,3:54,PRZ-NE,S4,2,226,Night,1000.6,699.8,300.8,48831.5,4.88315,3,184.7987467,0.614357536,6.4,394.24,1.31,,Micronekton,Fish,Fish,Bathylagidae,N,Fish,,
3/23/2021,21:57,3:54,PRZ-NE,S4,2,234,Night,1000.6,699.8,300.8,48831.5,4.88315,555,34187.76814,113.6561441,71.65,4413.61,14.67,,Micronekton,Fish,,Gonostomatidae,N,Fish,Cyclothone,
3/23/2021,21:57,3:54,PRZ-NE,S4,2,243,Night,1000.6,699.8,300.8,48831.5,4.88315,27,1663.18872,5.52921782,1.35,83.16,0.28,,Micronekton,Fish,Fish,Juvenile fish,N,Fish,,
3/23/2021,21:57,3:54,PRZ-NE,S4,2,230,Night,1000.6,699.8,300.8,48831.5,4.88315,2,123.1991645,0.40957169,57.05,3514.26,11.68,,Micronekton,Fish,Fish,Macrouridae,Y,SB Fish,Nezumia,parini
3/23/2021,21:57,3:54,PRZ-NE,S4,2,229,Night,1000.6,699.8,300.8,48831.5,4.88315,1,61.59958224,0.204785845,20.55,1265.87,4.21,,Micronekton,Fish,Fish,Malacosteidae,N,Fish,,
3/23/2021,21:57,3:54,PRZ-NE,S4,2,228,Night,1000.6,699.8,300.8,48831.5,4.88315,5,307.9979112,1.023929226,37.9,2334.62,7.76,Big one separate for JP ,Micronekton,Fish,Fish,Melamphaeidae,Y,SB Fish,,
3/23/2021,21:57,3:54,PRZ-NE,S4,2,237,Night,1000.6,699.8,300.8,48831.5,4.88315,2,123.1991645,0.40957169,0.1,6.16,0.02,,Micronekton,Fish,Fish,Myctophidae,Y,SB Fish,,
3/23/2021,21:57,3:54,PRZ-NE,S4,2,224,Night,1000.6,699.8,300.8,48831.5,4.88315,3,184.7987467,0.614357536,27.5,1693.99,5.63,,Micronekton,Fish,Fish,Nemicthyidae,N,Fish,,
3/23/2021,21:57,3:54,PRZ-NE,S4,2,225,Night,1000.6,699.8,300.8,48831.5,4.88315,1,61.59958224,0.204785845,16.5,1016.39,3.38,Probably wash down from a previous tow ,Micronekton,Fish,Fish,Nemicthyidae,N,Fish,,
3/23/2021,21:57,3:54,PRZ-NE,S4,2,227,Night,1000.6,699.8,300.8,48831.5,4.88315,1,61.59958224,0.204785845,11.8,726.88,2.42,,Micronekton,Fish,Fish,Neoscopelidae,N,Fish,Scopelengys,tristis
3/23/2021,21:57,3:54,PRZ-NE,S4,2,232,Night,1000.6,699.8,300.8,48831.5,4.88315,6,369.5974934,1.228715071,0.6,36.96,0.12,One not on photo ,Micronekton,Fish,Fish,Stomiidae,N,Fish,,
3/23/2021,21:57,3:54,PRZ-NE,S4,2,231,Night,1000.6,699.8,300.8,48831.5,4.88315,,0,0,Not weighted,#VALUE!,Not weighted,,Plankton,Other,Other,Miscellaneous,,Other,,
3/23/2021,21:57,3:54,PRZ-NE,S4,3,247,Night,699.8,449.9,249.9,41132.2,4.11322,1,60.75532065,0.24311853,0.05,3.04,0.01,,Micronekton,Crustacea,Crustacea,Amphipoda,,Crustacea,,
3/23/2021,21:57,3:54,PRZ-NE,S4,3,249,Night,699.8,449.9,249.9,41132.2,4.11322,5,303.7766032,1.21559265,0.05,3.04,0.01,,Micronekton,Crustacea,Crustacea,Euphausiacea,,Crustacea,,
3/23/2021,21:57,3:54,PRZ-NE,S4,3,251,Night,699.8,449.9,249.9,41132.2,4.11322,1,60.75532065,0.24311853,0.05,3.04,0.01,,Micronekton,Crustacea,Crustacea,Mysidae,,Crustacea,,
3/23/2021,21:57,3:54,PRZ-NE,S4,3,250,Night,699.8,449.9,249.9,41132.2,4.11322,1,60.75532065,0.24311853,0.05,3.04,0.01,,Micronekton,Crustacea,Crustacea,Penaeidae,,Crustacea,,
3/23/2021,21:57,3:54,PRZ-NE,S4,3,248,Night,699.8,449.9,249.9,41132.2,4.11322,1,60.75532065,0.24311853,0.05,3.04,0.01,,Micronekton,Crustacea,Crustacea,Sergestidae,,Crustacea,,
3/23/2021,21:57,3:54,PRZ-NE,S4,3,252,Night,699.8,449.9,249.9,41132.2,4.11322,50,3037.766032,12.1559265,2.2,133.66,0.53,,Micronekton,Fish,,Gonostomatidae,N,Fish,Cyclothone,
3/23/2021,21:57,3:54,PRZ-NE,S4,3,246,Night,699.8,449.9,249.9,41132.2,4.11322,2,121.5106413,0.48623706,0.1,6.08,0.02,,Micronekton,Fish,Fish,Juvenile fish,N,Fish,,
3/23/2021,21:57,3:54,PRZ-NE,S4,3,244,Night,699.8,449.9,249.9,41132.2,4.11322,1,60.75532065,0.24311853,25.7,1561.41,6.25,JP swimbladder,Micronekton,Fish,Fish,Melamphaeidae,Y,SB Fish,,
3/23/2021,21:57,3:54,PRZ-NE,S4,3,245,Night,699.8,449.9,249.9,41132.2,4.11322,1,60.75532065,0.24311853,1.1,66.83,0.27,,Micronekton,Fish,Fish,Sternoptychidae,Y,SB Fish,,
3/23/2021,21:57,3:54,PRZ-NE,S4,3,253,Night,699.8,449.9,249.9,41132.2,4.11322,,0,0,20.1,1221.18,4.89,Tiffany B. took Beroe cucanos from net ,Plankton,Other,Other,Miscellaneous,,Other,,
3/23/2021,21:57,3:54,PRZ-NE,S4,4,262,Night,449.9,70.1,379.8,56854.1,5.68541,6,400.8154205,1.055332861,3.35,223.79,0.59,,Micronekton,Cephalopoda,Cephalopoda,Squid,,Cephalopoda,,
3/23/2021,21:57,3:54,PRZ-NE,S4,4,260,Night,449.9,70.1,379.8,56854.1,5.68541,1,66.80257009,0.17588881,0.1,6.68,0.02,,Micronekton,Crustacea,Crustacea,Amphipoda,,Crustacea,,
3/23/2021,21:57,3:54,PRZ-NE,S4,4,265,Night,449.9,70.1,379.8,56854.1,5.68541,2,133.6051402,0.35177762,0.35,23.38,0.06,,Micronekton,Crustacea,Crustacea,Amphipoda,,Crustacea,Hyperiidea,
3/23/2021,21:57,3:54,PRZ-NE,S4,4,267,Night,449.9,70.1,379.8,56854.1,5.68541,3,200.4077103,0.52766643,3.15,210.43,0.55,,Micronekton,Crustacea,Crustacea,Caridea,,Crustacea,,
3/23/2021,21:57,3:54,PRZ-NE,S4,4,269,Night,449.9,70.1,379.8,56854.1,5.68541,7,467.6179906,1.231221671,0.55,36.74,0.1,,Micronekton,Crustacea,Crustacea,Euphausiacea,,Crustacea,,
3/23/2021,21:57,3:54,PRZ-NE,S4,4,268,Night,449.9,70.1,379.8,56854.1,5.68541,26,1736.866822,4.573109063,5.45,364.07,0.96,,Micronekton,Crustacea,Crustacea,Penaeidae,,Crustacea,,
3/23/2021,21:57,3:54,PRZ-NE,S4,4,259,Night,449.9,70.1,379.8,56854.1,5.68541,20,1336.051402,3.517776203,12.55,838.37,2.21,5 frozen separately ,Micronekton,Crustacea,Crustacea,Sergestidae,,Crustacea,,
3/23/2021,21:57,3:54,PRZ-NE,S4,4,264,Night,449.9,70.1,379.8,56854.1,5.68541,3,200.4077103,0.52766643,0.65,43.42,0.11,,Micronekton,Fish,Fish,Bathylagidae,N,Fish,,
3/23/2021,21:57,3:54,PRZ-NE,S4,4,261,Night,449.9,70.1,379.8,56854.1,5.68541,102,6813.862149,17.94065863,4.55,303.95,0.8,10 frozen,Micronekton,Fish,,Gonostomatidae,N,Fish,Cyclothone,
3/23/2021,21:57,3:54,PRZ-NE,S4,4,266,Night,449.9,70.1,379.8,56854.1,5.68541,8,534.4205607,1.407110481,0.7,46.76,0.12,,Micronekton,Fish,Fish,Juvenile fish,N,Fish,,
3/23/2021,21:57,3:54,PRZ-NE,S4,4,257,Night,449.9,70.1,379.8,56854.1,5.68541,46,3072.918224,8.090885266,42.9,2865.83,7.55,5 frozen separately ,Micronekton,Fish,Fish,Melamphaeidae,Y,SB Fish,,
3/23/2021,21:57,3:54,PRZ-NE,S4,4,254,Night,449.9,70.1,379.8,56854.1,5.68541,1,66.80257009,0.17588881,0.85,56.78,0.15,,Micronekton,Fish,Fish,Myctophidae,Y,SB Fish,,
3/23/2021,21:57,3:54,PRZ-NE,S4,4,256,Night,449.9,70.1,379.8,56854.1,5.68541,1,66.80257009,0.17588881,2.1,140.29,0.37,,Micronekton,Fish,Fish,Nemicthyidae,N,Fish,,
3/23/2021,21:57,3:54,PRZ-NE,S4,4,255,Night,449.9,70.1,379.8,56854.1,5.68541,6,400.8154205,1.055332861,4.25,283.91,0.75,5 frozen separately ,Micronekton,Fish,Fish,Phosichthyidae,Y,SB Fish,Vinciguerria,
3/23/2021,21:57,3:54,PRZ-NE,S4,4,263,Night,449.9,70.1,379.8,56854.1,5.68541,21,1402.853972,3.693665013,2.85,190.39,0.5,,Micronekton,Fish,Fish,Sternoptychidae,Y,SB Fish,,
3/23/2021,21:57,3:54,PRZ-NE,S4,4,258,Night,449.9,70.1,379.8,56854.1,5.68541,,0,0,Not weighted,#VALUE!,Not weighted,Several large solmisses,Plankton,Other,Other,Miscellaneous,,Other,,
3/23/2021,21:57,3:54,PRZ-NE,S4,5,283,Night,70.1,2.6,67.5,27571.6,2.75716,2,48.96342613,0.725384091,0.5,12.24,0.18,,Micronekton,Cephalopoda,Cephalopoda,Enoploteuthidae,,Cephalopoda,,
3/23/2021,21:57,3:54,PRZ-NE,S4,5,284,Night,70.1,2.6,67.5,27571.6,2.75716,1,24.48171307,0.362692045,0.05,1.22,0.02,,Micronekton,Cephalopoda,Cephalopoda,Octopoda,,Cephalopoda,,
3/23/2021,21:57,3:54,PRZ-NE,S4,5,285,Night,70.1,2.6,67.5,27571.6,2.75716,1,24.48171307,0.362692045,0.45,11.02,0.16,Leocranchia? ,Micronekton,Cephalopoda,Cephalopoda,Squid,,Cephalopoda,,
3/23/2021,21:57,3:54,PRZ-NE,S4,5,282,Night,70.1,2.6,67.5,27571.6,2.75716,2,48.96342613,0.725384091,0.3,7.34,0.11,,Plankton,Cephalopoda,Cephalopoda,Squid paralarvae,,Cephalopoda,,
3/23/2021,21:57,3:54,PRZ-NE,S4,5,270,Night,70.1,2.6,67.5,27571.6,2.75716,3,73.4451392,1.088076136,1.05,25.71,0.38,,Micronekton,Crustacea,Crustacea,Amphipoda,,Crustacea,,
3/23/2021,21:57,3:54,PRZ-NE,S4,5,281,Night,70.1,2.6,67.5,27571.6,2.75716,1,24.48171307,0.362692045,0.05,1.22,0.02,,Micronekton,Crustacea,Crustacea,Caridea,,Crustacea,,
3/23/2021,21:57,3:54,PRZ-NE,S4,5,278,Night,70.1,2.6,67.5,27571.6,2.75716,1,24.48171307,0.362692045,0.1,2.45,0.04,,Plankton,Crustacea,Crustacea,Crab megalop ,,Crustacea,,
3/23/2021,21:57,3:54,PRZ-NE,S4,5,273,Night,70.1,2.6,67.5,27571.6,2.75716,1,24.48171307,0.362692045,0.05,1.22,0.02,,Micronekton,Fish,Fish,Diplophos taenia,Y,SB Fish,,
3/23/2021,21:57,3:54,PRZ-NE,S4,5,277,Night,70.1,2.6,67.5,27571.6,2.75716,3,73.4451392,1.088076136,0.15,3.67,0.05,,Micronekton,Fish,,Gonostomatidae,N,Fish,Cyclothone,
3/23/2021,21:57,3:54,PRZ-NE,S4,5,274,Night,70.1,2.6,67.5,27571.6,2.75716,2,48.96342613,0.725384091,0.35,8.57,0.13,,Micronekton,Fish,Fish,Hemiramphidae,Y,SB Fish,,
3/23/2021,21:57,3:54,PRZ-NE,S4,5,275,Night,70.1,2.6,67.5,27571.6,2.75716,16,391.7074091,5.803072727,1.1,26.93,0.4,,Micronekton,Fish,Fish,Juvenile fish,N,Fish,,
3/23/2021,21:57,3:54,PRZ-NE,S4,5,276,Night,70.1,2.6,67.5,27571.6,2.75716,1,24.48171307,0.362692045,2.05,50.19,0.74,,Micronekton,Fish,Fish,Leptocephalus,N,Fish,,
3/23/2021,21:57,3:54,PRZ-NE,S4,5,272,Night,70.1,2.6,67.5,27571.6,2.75716,15,367.225696,5.440380682,12.9,315.81,4.68,,Micronekton,Fish,Fish,Myctophidae,Y,SB Fish,,
3/23/2021,21:57,3:54,PRZ-NE,S4,5,271,Night,70.1,2.6,67.5,27571.6,2.75716,9,220.3354176,3.264228409,5.2,127.3,1.89,,Micronekton,Fish,Fish,Phosichthyidae,Y,SB Fish,Vinciguerria,
3/23/2021,21:57,3:54,PRZ-NE,S4,5,279,Night,70.1,2.6,67.5,27571.6,2.75716,,0,0,Not weighted,#VALUE!,Not weighted,600 mL of salps thrown away ,Plankton,Other,Other,Miscellaneous,,Other,,
3/24/2021,21:30,3:20,PRZ-NE,S5,0,340,Night,0,1496,1496,54570,5.457,,0,0,Not weighted,#VALUE!,Not weighted,split in two 32 oz jars,Plankton,Other,Other,All,,Other,,
3/24/2021,21:30,3:20,PRZ-NE,S5,1,291,Night,1496,1000.2,495.8,86781.7,8.67817,1,57.13186075,0.115231668,3.25,185.68,0.37,,Micronekton,Cephalopoda,Cephalopoda,Squid,,Cephalopoda,,
3/24/2021,21:30,3:20,PRZ-NE,S5,1,293,Night,1496,1000.2,495.8,86781.7,8.67817,6,342.7911645,0.691390005,0.45,25.71,0.05,,Micronekton,Crustacea,Crustacea,Amphipoda,,Crustacea,,
3/24/2021,21:30,3:20,PRZ-NE,S5,1,290,Night,1496,1000.2,495.8,86781.7,8.67817,17,971.2416327,1.958938348,30.95,1768.23,3.57,,Micronekton,Crustacea,Crustacea,Caridea,,Crustacea,,
3/24/2021,21:30,3:20,PRZ-NE,S5,1,294,Night,1496,1000.2,495.8,86781.7,8.67817,22,1256.900936,2.535096685,0.75,42.85,0.09,Large ones; Liz took some that are not included in count,Plankton,Crustacea,Crustacea,Copepoda,,Crustacea,,
3/24/2021,21:30,3:20,PRZ-NE,S5,1,296,Night,1496,1000.2,495.8,86781.7,8.67817,18,1028.373493,2.074170015,1.4,79.98,0.16,,Micronekton,Crustacea,Crustacea,Euphausiacea,,Crustacea,,
3/24/2021,21:30,3:20,PRZ-NE,S5,1,298,Night,1496,1000.2,495.8,86781.7,8.67817,32,1828.219544,3.68741336,6.7,382.78,0.77,,Micronekton,Crustacea,Crustacea,Mysidae,,Crustacea,,
3/24/2021,21:30,3:20,PRZ-NE,S5,1,297,Night,1496,1000.2,495.8,86781.7,8.67817,1,57.13186075,0.115231668,0.3,17.14,0.03,,Plankton,Crustacea,Crustacea,Ostracod,,Crustacea,,
3/24/2021,21:30,3:20,PRZ-NE,S5,1,295,Night,1496,1000.2,495.8,86781.7,8.67817,1,57.13186075,0.115231668,0.1,5.71,0.01,,Micronekton,Crustacea,Crustacea,Penaeidae,,Crustacea,,
3/24/2021,21:30,3:20,PRZ-NE,S5,1,286,Night,1496,1000.2,495.8,86781.7,8.67817,40,2285.27443,4.6092667,7.25,414.21,0.84,,Micronekton,Fish,,Gonostomatidae,N,Fish,Cyclothone,
3/24/2021,21:30,3:20,PRZ-NE,S5,1,292,Night,1496,1000.2,495.8,86781.7,8.67817,4,228.527443,0.46092667,0.2,11.43,0.02,,Micronekton,Fish,Fish,Juvenile fish,N,Fish,,
3/24/2021,21:30,3:20,PRZ-NE,S5,1,288,Night,1496,1000.2,495.8,86781.7,8.67817,4,228.527443,0.46092667,5.4,308.51,0.62,,Micronekton,Fish,Fish,Melamphaeidae,Y,SB Fish,,
3/24/2021,21:30,3:20,PRZ-NE,S5,1,299,Night,1496,1000.2,495.8,86781.7,8.67817,98,5598.922353,11.29270342,73,4170.63,8.41,Mislabelled net 2,Micronekton,Fish,Fish,Melamphaeidae,Y,SB Fish,,
3/24/2021,21:30,3:20,PRZ-NE,S5,1,287,Night,1496,1000.2,495.8,86781.7,8.67817,2,114.2637215,0.230463335,6.2,354.22,0.71,Big one,Micronekton,Fish,Fish,Myctophidae,Y,SB Fish,,
3/24/2021,21:30,3:20,PRZ-NE,S5,1,289,Night,1496,1000.2,495.8,86781.7,8.67817,,0,0,120.9,6907.24,13.93,,Plankton,Other,Other,Miscellaneous,,Other,,
3/24/2021,21:30,3:20,PRZ-NE,S5,2,326,Night,1000.2,700.4,299.8,49073.5,4.90735,1,61.09203542,0.203775969,1.25,76.37,0.25,,Micronekton,Cephalopoda,Cephalopoda,Japatella,,Cephalopoda,,
3/24/2021,21:30,3:20,PRZ-NE,S5,2,315,Night,1000.2,700.4,299.8,49073.5,4.90735,1,61.09203542,0.203775969,317,19366.18,64.6,,Micronekton,Cephalopoda,Cephalopoda,Octopoda,,Cephalopoda,,
3/24/2021,21:30,3:20,PRZ-NE,S5,2,324,Night,1000.2,700.4,299.8,49073.5,4.90735,5,305.4601771,1.018879844,4.9,299.35,1,,Micronekton,Cephalopoda,Cephalopoda,Squid,,Cephalopoda,,
3/24/2021,21:30,3:20,PRZ-NE,S5,2,328,Night,1000.2,700.4,299.8,49073.5,4.90735,2,122.1840708,0.407551937,0.8,48.87,0.16,,Micronekton,Crustacea,Crustacea,Amphipoda,,Crustacea,,
3/24/2021,21:30,3:20,PRZ-NE,S5,2,319,Night,1000.2,700.4,299.8,49073.5,4.90735,12,733.104425,2.445311624,110.35,6741.51,22.49,,Micronekton,Crustacea,Crustacea,Caridea,,Crustacea,,
3/24/2021,21:30,3:20,PRZ-NE,S5,2,327,Night,1000.2,700.4,299.8,49073.5,4.90735,6,366.5522125,1.222655812,0.25,15.27,0.05,Large ones,Plankton,Crustacea,Crustacea,Copepoda,,Crustacea,,
3/24/2021,21:30,3:20,PRZ-NE,S5,2,323,Night,1000.2,700.4,299.8,49073.5,4.90735,3,183.2761062,0.611327906,0.3,18.33,0.06,,Micronekton,Crustacea,Crustacea,Euphausiacea,,Crustacea,,
3/24/2021,21:30,3:20,PRZ-NE,S5,2,321,Night,1000.2,700.4,299.8,49073.5,4.90735,23,1405.116815,4.68684728,3.3,201.6,0.67,,Micronekton,Crustacea,Crustacea,Mysidae,,Crustacea,,
3/24/2021,21:30,3:20,PRZ-NE,S5,2,320,Night,1000.2,700.4,299.8,49073.5,4.90735,14,855.2884958,2.852863562,2.1,128.29,0.43,,Micronekton,Crustacea,Crustacea,Penaeidae,,Crustacea,,
3/24/2021,21:30,3:20,PRZ-NE,S5,2,318,Night,1000.2,700.4,299.8,49073.5,4.90735,2,122.1840708,0.407551937,0.95,58.04,0.19,,Micronekton,Crustacea,Crustacea,Sergestidae,,Crustacea,,
3/24/2021,21:30,3:20,PRZ-NE,S5,2,325,Night,1000.2,700.4,299.8,49073.5,4.90735,521,31828.95045,106.1672797,57.4,3506.68,11.7,,Micronekton,Fish,,Gonostomatidae,N,Fish,Cyclothone,
3/24/2021,21:30,3:20,PRZ-NE,S5,2,332,Night,1000.2,700.4,299.8,49073.5,4.90735,16,977.4725667,3.260415499,0.95,58.04,0.19,,Micronekton,Fish,Fish,Juvenile fish,N,Fish,,
3/24/2021,21:30,3:20,PRZ-NE,S5,2,331,Night,1000.2,700.4,299.8,49073.5,4.90735,1,61.09203542,0.203775969,0.4,24.44,0.08,,Micronekton,Fish,Fish,Lophiiformes,N,Fish,,
3/24/2021,21:30,3:20,PRZ-NE,S5,2,316,Night,1000.2,700.4,299.8,49073.5,4.90735,3,183.2761062,0.611327906,1.2,73.31,0.24,,Micronekton,Fish,Fish,Melamphaeidae,Y,SB Fish,,
3/24/2021,21:30,3:20,PRZ-NE,S5,2,317,Night,1000.2,700.4,299.8,49073.5,4.90735,3,183.2761062,0.611327906,78.9,4820.16,16.08,,Micronekton,Fish,Fish,Neoscopelidae,N,Fish,Scopelengys,tristis
3/24/2021,21:30,3:20,PRZ-NE,S5,2,330,Night,1000.2,700.4,299.8,49073.5,4.90735,1,61.09203542,0.203775969,2.2,134.4,0.45,,Micronekton,Fish,Fish,Sternoptychidae,Y,SB Fish,,
3/24/2021,21:30,3:20,PRZ-NE,S5,2,329,Night,1000.2,700.4,299.8,49073.5,4.90735,8,488.7362833,1.63020775,0.8,48.87,0.16,,Micronekton,Fish,Fish,Stomiidae,N,Fish,,
3/24/2021,21:30,3:20,PRZ-NE,S5,2,322,Night,1000.2,700.4,299.8,49073.5,4.90735,,0,0,Not weighted,#VALUE!,Not weighted,,Plankton,Other,Other,Miscellaneous,,Other,,
3/24/2021,21:30,3:20,PRZ-NE,S5,3,333,Night,700.4,448.7,251.7,42864.3,4.28643,4,234.8807749,0.933177493,0.25,14.68,0.06,,Micronekton,Crustacea,Crustacea,Euphausiacea,,Crustacea,,
3/24/2021,21:30,3:20,PRZ-NE,S5,3,334,Night,700.4,448.7,251.7,42864.3,4.28643,2,117.4403875,0.466588746,0.05,2.94,0.01,,Micronekton,Crustacea,Crustacea,Mysidae,,Crustacea,,
3/24/2021,21:30,3:20,PRZ-NE,S5,3,335,Night,700.4,448.7,251.7,42864.3,4.28643,1,58.72019373,0.233294373,0.05,2.94,0.01,,Micronekton,Crustacea,Crustacea,Penaeidae,,Crustacea,,
3/24/2021,21:30,3:20,PRZ-NE,S5,3,336,Night,700.4,448.7,251.7,42864.3,4.28643,2,117.4403875,0.466588746,0.05,2.94,0.01,,Micronekton,Crustacea,Crustacea,Sergestidae,,Crustacea,,
3/24/2021,21:30,3:20,PRZ-NE,S5,3,337,Night,700.4,448.7,251.7,42864.3,4.28643,12,704.6423247,2.799532478,0.6,35.23,0.14,,Micronekton,Fish,,Gonostomatidae,N,Fish,Cyclothone,
